90	d0:fc:cc:d9:6f:d2	Samsung Electronics Co.,Ltd	b''
91	e8:93:09:59:84:43	Samsung Electronics Co.,Ltd	b''
91	40:3f:8c:27:b2:75	TP-LINK TECHNOLOGIES CO.,LTD.	b''
91	40:3f:8c:27:b2:75	TP-LINK TECHNOLOGIES CO.,LTD.	b''
92	80:58:f8:c1:ad:4c	Motorola Mobility LLC, a Lenovo Company	b''
92	80:58:f8:c1:ad:4c	Motorola Mobility LLC, a Lenovo Company	b''
93	f4:8e:92:af:c1:3c	HUAWEI TECHNOLOGIES CO.,LTD	b''
94	74:a5:28:b4:d7:cb	HUAWEI TECHNOLOGIES CO.,LTD	b''
94	74:a5:28:b4:d7:cb	HUAWEI TECHNOLOGIES CO.,LTD	b''
94	bc:ff:eb:b9:76:4a	UNKNOWN	b''
95	92:6a:e4:8b:a5:83	UNKNOWN	b''
95	cc:61:e5:1d:02:a5	Motorola Mobility LLC, a Lenovo Company	b''
95	f4:cb:52:52:5b:1b	HUAWEI TECHNOLOGIES CO.,LTD	b''
95	e8:3a:12:9f:16:3e	Samsung Electronics Co.,Ltd	b''
95	e8:3a:12:9f:16:3e	Samsung Electronics Co.,Ltd	b'MOVISTAR WIFI'
95	fe:6a:e1:ff:8a:1e	UNKNOWN	b''
95	fe:6a:e1:ff:8a:1e	UNKNOWN	b''
96	34:8a:7b:9e:ce:00	Samsung Electronics Co.,Ltd	b''
97	c4:c5:63:cd:52:f4	UNKNOWN	b''
97	24:00:ba:7d:47:8a	HUAWEI TECHNOLOGIES CO.,LTD	b''
97	da:a1:19:45:29:c2	UNKNOWN	b''
98	88:79:7e:99:9a:da	Motorola Mobility LLC, a Lenovo Company	b''
98	3c:dc:bc:8c:f0:43	UNKNOWN	b''
98	44:6d:57:08:56:97	Liteon Technology Corporation	b'Nog-Funcionarios'
98	3c:dc:bc:8c:f0:43	UNKNOWN	b''
98	78:f5:fd:5f:c7:c2	HUAWEI TECHNOLOGIES CO.,LTD	b'City Cra 45'
99	40:b8:37:57:6c:5d	Sony Mobile Communications AB	b''
99	d0:b1:28:39:9d:97	UNKNOWN	b''
100	28:3f:69:b1:98:a7	Sony Mobile Communications AB	b''
100	e6:bd:da:72:40:64	UNKNOWN	b''
101	18:21:95:1c:e7:89	Samsung Electronics Co.,Ltd	b''
101	14:1f:78:53:e5:64	Samsung Electronics Co.,Ltd	b''
101	14:1f:78:53:e5:64	Samsung Electronics Co.,Ltd	b''
101	36:29:07:e2:88:af	UNKNOWN	b''
102	0a:8b:01:23:6d:90	UNKNOWN	b''
102	40:3f:8c:27:b2:75	TP-LINK TECHNOLOGIES CO.,LTD.	b''
102	e8:3a:12:a9:3d:5f	Samsung Electronics Co.,Ltd	b''
103	88:b4:a6:d7:d1:39	UNKNOWN	b''
103	da:a1:19:f3:1b:95	UNKNOWN	b''
103	da:a1:19:f3:1b:95	UNKNOWN	b''
103	30:4b:07:2d:a0:e5	UNKNOWN	b''
103	30:4b:07:2d:a0:e5	UNKNOWN	b''
103	d8:c7:71:e2:99:db	HUAWEI TECHNOLOGIES CO.,LTD	b''
104	48:c7:96:57:b2:31	UNKNOWN	b''
104	da:a1:19:3f:dc:c7	UNKNOWN	b''
104	20:82:c0:15:15:3c	Xiaomi Communications Co Ltd	b''
104	e8:3a:12:9f:16:3e	Samsung Electronics Co.,Ltd	b'MOVISTAR WIFI'
104	e8:3a:12:9f:16:3e	Samsung Electronics Co.,Ltd	b'MOVISTAR WIFI'
104	1c:15:1f:0d:a2:17	UNKNOWN	b''
105	00:27:15:37:21:74	Rebound Telecom. Co., Ltd	b''
105	00:27:15:37:21:74	Rebound Telecom. Co., Ltd	b''
106	7c:0b:c6:f3:01:07	Samsung Electronics Co.,Ltd	b''
106	5e:28:92:b6:17:40	UNKNOWN	b''
106	da:a1:19:ba:fe:b2	UNKNOWN	b''
106	da:a1:19:ba:fe:b2	UNKNOWN	b''
107	5c:51:88:d6:c8:11	Motorola Mobility LLC, a Lenovo Company	b'hipatia'
107	5c:51:88:d6:c8:11	Motorola Mobility LLC, a Lenovo Company	b''
108	90:06:28:2a:2d:ff	Samsung Electronics Co.,Ltd	b'100757349'
108	d0:04:01:9f:90:0b	UNKNOWN	b''
108	d0:04:01:9f:90:0b	UNKNOWN	b''
108	40:b8:37:57:6c:5d	Sony Mobile Communications AB	b''
108	40:b8:37:57:6c:5d	Sony Mobile Communications AB	b''
108	f4:cb:52:52:5b:1b	HUAWEI TECHNOLOGIES CO.,LTD	b''
108	48:c7:96:28:35:57	UNKNOWN	b''
108	ce:b5:0f:c6:ef:c5	UNKNOWN	b''
109	00:19:bc:12:48:5a	ELECTRO CHANCE SRL	b''
109	da:a1:19:a8:f1:48	UNKNOWN	b''
109	da:a1:19:34:54:08	UNKNOWN	b''
109	da:a1:19:34:54:08	UNKNOWN	b''
110	00:5a:13:ef:4c:2c	HUAWEI TECHNOLOGIES CO.,LTD	b''
110	00:5a:13:ef:4c:2c	HUAWEI TECHNOLOGIES CO.,LTD	b''
110	20:2d:07:a1:58:c4	Samsung Electronics Co.,Ltd	b''
110	da:a1:19:01:85:98	UNKNOWN	b''
110	da:a1:19:b9:d8:9f	UNKNOWN	b''
110	32:de:1d:6c:fc:c1	UNKNOWN	b''
111	da:a1:19:c6:aa:51	UNKNOWN	b''
111	da:a1:19:c6:aa:51	UNKNOWN	b''
111	da:a1:19:c6:aa:51	UNKNOWN	b''
111	da:a1:19:c6:aa:51	UNKNOWN	b''
112	28:3f:69:6b:14:39	Sony Mobile Communications AB	b''
112	4a:a4:cc:dd:d9:d1	UNKNOWN	b''
112	da:a1:19:76:b3:cd	UNKNOWN	b''
113	a6:87:6a:76:22:c2	UNKNOWN	b''
113	48:c7:96:90:85:d3	UNKNOWN	b''
114	da:a1:19:0a:a5:59	UNKNOWN	b''
114	f4:f5:24:fe:25:5c	Motorola Mobility LLC, a Lenovo Company	b''
114	28:be:03:c8:22:1d	TCT mobile ltd	b'cotera23'
114	28:be:03:c8:22:1d	TCT mobile ltd	b''
114	d4:38:9c:d5:5c:87	UNKNOWN	b'MOVISTAR WIFI'
114	da:a1:19:9a:23:8c	UNKNOWN	b''
114	b8:57:d8:e4:7f:ab	Samsung Electronics Co.,Ltd	b''
114	da:a1:19:e1:76:33	UNKNOWN	b''
114	20:82:c0:15:15:3c	Xiaomi Communications Co Ltd	b''
115	da:a1:19:4b:7c:26	UNKNOWN	b''
115	da:a1:19:4b:7c:26	UNKNOWN	b''
115	38:80:df:0a:0d:4e	UNKNOWN	b''
115	88:44:77:58:09:9e	HUAWEI TECHNOLOGIES CO.,LTD	b''
115	d4:38:9c:d5:5c:87	UNKNOWN	b'Estudiantes AFB'
115	d4:38:9c:d5:5c:87	UNKNOWN	b'492542765191'
115	d4:38:9c:d5:5c:87	UNKNOWN	b'RECEPCION'
115	d4:38:9c:d5:5c:87	UNKNOWN	b'VIVO-WIFI'
116	d4:38:9c:d5:5c:87	UNKNOWN	b'492542765191'
116	7c:2e:dd:3c:f7:c0	UNKNOWN	b''
116	40:4e:36:26:3a:37	HTC Corporation	b''
116	da:a1:19:2e:e4:e9	UNKNOWN	b''
117	ba:a2:95:3c:b3:e4	UNKNOWN	b''
117	a8:96:75:b4:31:c7	UNKNOWN	b'FAMILIA GALINDO'
117	a8:96:75:b4:31:c7	UNKNOWN	b'SUBWAY FLOREST'
117	a8:96:75:b4:31:c7	UNKNOWN	b'OSCAR MENDEZ'
117	a8:96:75:b4:31:c7	UNKNOWN	b''
118	b4:f1:da:df:bd:16	UNKNOWN	b''
118	b4:f1:da:df:bd:16	UNKNOWN	b''
118	62:2b:eb:96:c7:41	UNKNOWN	b''
118	62:2b:eb:96:c7:41	UNKNOWN	b''
118	a4:70:d6:c5:bd:1b	Motorola Mobility LLC, a Lenovo Company	b'htv '
118	a4:70:d6:c5:bd:1b	Motorola Mobility LLC, a Lenovo Company	b''
118	a4:70:d6:c5:bd:1b	Motorola Mobility LLC, a Lenovo Company	b''
118	10:7b:44:70:a5:e1	UNKNOWN	b'Aldana06'
118	38:80:df:0a:0d:4e	UNKNOWN	b''
119	da:a1:19:2e:81:8e	UNKNOWN	b''
119	da:a1:19:2e:81:8e	UNKNOWN	b''
119	da:a1:19:a0:75:5e	UNKNOWN	b''
119	a0:10:81:6f:30:4c	Samsung Electronics Co.,Ltd	b''
119	04:d6:aa:15:be:0e	UNKNOWN	b''
120	ac:37:43:98:6b:91	HTC Corporation	b''
120	40:b8:37:57:6c:5d	Sony Mobile Communications AB	b''
120	40:b8:37:57:6c:5d	Sony Mobile Communications AB	b''
120	cc:79:cf:f7:d3:92	SHENZHEN RF-LINK TECHNOLOGY CO.,LTD.	b''
120	da:a1:19:26:d8:8c	UNKNOWN	b''
120	4e:45:27:ca:95:e5	UNKNOWN	b''
121	04:d6:aa:04:ad:9b	UNKNOWN	b''
121	26:e6:c1:c9:b1:d9	UNKNOWN	b''
121	3c:dc:bc:52:09:ca	UNKNOWN	b''
121	3c:dc:bc:52:09:ca	UNKNOWN	b''
123	44:6d:57:08:56:97	Liteon Technology Corporation	b''
124	44:80:eb:27:70:67	Motorola Mobility LLC, a Lenovo Company	b''
124	44:6e:e5:c7:8e:37	HUAWEI TECHNOLOGIES CO.,LTD	b''
124	44:6e:e5:c7:8e:37	HUAWEI TECHNOLOGIES CO.,LTD	b''
124	88:b4:a6:0a:aa:c0	UNKNOWN	b''
124	88:b4:a6:0a:aa:c0	UNKNOWN	b''
124	88:b4:a6:0a:aa:c0	UNKNOWN	b''
124	40:3f:8c:27:b2:75	TP-LINK TECHNOLOGIES CO.,LTD.	b''
126	1c:cd:e5:1c:70:05	Shanghai Wind Technologies Co.,Ltd	b''
126	1c:cd:e5:1c:70:05	Shanghai Wind Technologies Co.,Ltd	b''
127	ca:8e:01:dc:9e:a2	UNKNOWN	b''
127	48:c7:96:b8:6b:25	UNKNOWN	b''
127	6e:d5:c3:83:c6:22	UNKNOWN	b''
127	6e:d5:c3:83:c6:22	UNKNOWN	b''
128	4e:b0:9e:3b:92:97	UNKNOWN	b''
128	4e:b0:9e:3b:92:97	UNKNOWN	b'APPLERED'
128	34:14:5f:5f:2e:59	Samsung Electronics Co.,Ltd	b''
128	34:14:5f:5f:2e:59	Samsung Electronics Co.,Ltd	b''
128	34:14:5f:5f:2e:59	Samsung Electronics Co.,Ltd	b''
128	40:b8:37:57:6c:5d	Sony Mobile Communications AB	b''
128	40:b8:37:57:6c:5d	Sony Mobile Communications AB	b''
129	78:00:9e:8f:0b:b2	Samsung Electronics Co.,Ltd	b'MOVISTAR WIFI'
129	78:00:9e:8f:0b:b2	Samsung Electronics Co.,Ltd	b'mini mrket'
129	78:00:9e:8f:0b:b2	Samsung Electronics Co.,Ltd	b'MOVISTAR WIFI'
129	78:00:9e:8f:0b:b2	Samsung Electronics Co.,Ltd	b'mini mrket'
130	98:e7:f5:ca:0a:5e	HUAWEI TECHNOLOGIES CO.,LTD	b''
130	60:45:cb:c7:92:a2	ASUSTek COMPUTER INC.	b''
130	60:45:cb:c7:92:a2	ASUSTek COMPUTER INC.	b''
130	00:19:bc:12:48:5a	ELECTRO CHANCE SRL	b''
130	00:19:bc:12:48:5a	ELECTRO CHANCE SRL	b''
130	ca:8e:01:dc:9e:a2	UNKNOWN	b''
131	da:a1:19:bd:c8:b3	UNKNOWN	b''
131	72:44:a5:02:41:95	UNKNOWN	b''
132	c0:d3:c0:d6:7a:3d	Samsung Electronics Co.,Ltd	b''
133	bc:54:51:cc:0f:24	UNKNOWN	b'Nog-Visitantes'
133	1c:23:2c:83:75:af	Samsung Electronics Co.,Ltd	b''
133	a8:96:75:b4:31:c7	UNKNOWN	b''
133	a8:96:75:b4:31:c7	UNKNOWN	b''
134	14:56:8e:b3:84:5e	Samsung Electronics Co.,Ltd	b''
134	dc:44:b6:b0:ec:da	UNKNOWN	b''
134	dc:44:b6:b0:ec:da	UNKNOWN	b''
134	cc:61:e5:5c:10:67	Motorola Mobility LLC, a Lenovo Company	b''
134	cc:61:e5:25:d9:67	Motorola Mobility LLC, a Lenovo Company	b''
135	cc:61:e5:1e:d3:08	Motorola Mobility LLC, a Lenovo Company	b''
135	9a:7f:40:b2:85:25	UNKNOWN	b''
135	e8:3a:12:a9:3d:5f	Samsung Electronics Co.,Ltd	b''
135	00:27:15:37:21:74	Rebound Telecom. Co., Ltd	b''
135	80:58:f8:db:7a:e2	Motorola Mobility LLC, a Lenovo Company	b''
135	00:04:56:99:8d:c0	Cambium Networks Limited	b'OnV_Corporativo'
135	00:04:56:99:8d:c0	Cambium Networks Limited	b'OnV_Corporativo'
136	ac:37:43:98:6b:91	HTC Corporation	b''
137	f4:f5:24:3a:10:8b	Motorola Mobility LLC, a Lenovo Company	b''
137	f0:d7:aa:d9:85:08	Motorola Mobility LLC, a Lenovo Company	b''
137	f0:d7:aa:d9:85:08	Motorola Mobility LLC, a Lenovo Company	b''
137	dc:09:4c:7f:68:6e	HUAWEI TECHNOLOGIES CO.,LTD	b'VIVO-WIFI'
137	30:96:fb:e3:9e:18	Samsung Electronics Co.,Ltd	b'los alpes'
137	40:b8:37:57:6c:5d	Sony Mobile Communications AB	b''
137	40:b8:37:57:6c:5d	Sony Mobile Communications AB	b''
137	3a:1b:49:81:d4:88	UNKNOWN	b''
137	dc:0b:34:e6:95:3b	LG Electronics (Mobile Communications)	b''
138	44:6d:57:08:56:97	Liteon Technology Corporation	b'Nog-Funcionarios'
138	a8:96:75:b4:31:c7	UNKNOWN	b'SUBWAY FLOREST'
138	a8:a1:98:ea:85:2d	TCT mobile ltd	b''
138	da:a1:19:89:f1:dc	UNKNOWN	b''
138	78:f5:fd:5f:c7:c2	HUAWEI TECHNOLOGIES CO.,LTD	b'City Cra 45'
138	78:f5:fd:5f:c7:c2	HUAWEI TECHNOLOGIES CO.,LTD	b'City Cra 45'
139	44:78:3e:a8:b9:cf	Samsung Electronics Co.,Ltd	b''
139	00:19:bc:12:48:5a	ELECTRO CHANCE SRL	b''
139	00:19:bc:12:48:5a	ELECTRO CHANCE SRL	b''
139	44:78:3e:a8:b9:cf	Samsung Electronics Co.,Ltd	b''
139	28:e0:2c:8b:5f:ff	Apple, Inc.	b'Sara'
139	14:1f:78:6f:e3:5b	Samsung Electronics Co.,Ltd	b''
140	ca:0e:19:4e:70:1d	UNKNOWN	b''
140	fc:42:03:6d:3b:3f	Samsung Electronics Co.,Ltd	b''
140	da:a1:19:a3:30:c1	UNKNOWN	b''
140	da:a1:19:a3:30:c1	UNKNOWN	b''
141	a0:91:69:eb:d8:e1	LG Electronics (Mobile Communications)	b''
141	88:b4:a6:47:73:9d	UNKNOWN	b'visitante91'
141	88:b4:a6:47:73:9d	UNKNOWN	b''
143	0e:36:12:7b:c9:c4	UNKNOWN	b''
143	0e:36:12:7b:c9:c4	UNKNOWN	b''
143	bc:54:51:2d:46:b0	UNKNOWN	b''
143	38:80:df:f7:28:dc	UNKNOWN	b''
143	38:80:df:f7:28:dc	UNKNOWN	b''
143	bc:54:51:2d:46:b0	UNKNOWN	b''
143	48:50:73:f7:ca:0c	Microsoft Corporation	b'Hotel Casa Dann'
143	da:a1:19:c8:30:1b	UNKNOWN	b''
144	da:a1:19:c8:30:1b	UNKNOWN	b''
144	d0:04:01:2d:b9:21	UNKNOWN	b''
144	3c:fa:43:45:e6:aa	HUAWEI TECHNOLOGIES CO.,LTD	b''
144	da:a1:19:01:85:98	UNKNOWN	b''
144	da:a1:19:dd:1f:f9	UNKNOWN	b''
145	da:a1:19:dd:1f:f9	UNKNOWN	b''
145	0e:fd:66:dc:3c:89	UNKNOWN	b''
145	da:a1:19:b9:6d:9e	UNKNOWN	b''
145	e6:25:03:73:01:9e	UNKNOWN	b''
145	e6:25:03:73:01:9e	UNKNOWN	b''
145	e6:25:03:73:01:9e	UNKNOWN	b''
145	e6:25:03:73:01:9e	UNKNOWN	b''
146	28:3f:69:b1:98:a7	Sony Mobile Communications AB	b'Zona Wifi GRATIS para la Gente'
147	a4:70:d6:ce:ca:e3	Motorola Mobility LLC, a Lenovo Company	b''
147	a4:70:d6:ce:ca:e3	Motorola Mobility LLC, a Lenovo Company	b''
147	98:0c:a5:31:5b:c2	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.	b''
147	5c:e8:eb:41:23:ec	Samsung Electronics Co.,Ltd	b''
147	5c:e8:eb:41:23:ec	Samsung Electronics Co.,Ltd	b''
147	98:e7:f5:b8:9d:b5	HUAWEI TECHNOLOGIES CO.,LTD	b''
147	88:b4:a6:46:68:d0	UNKNOWN	b''
147	88:b4:a6:46:68:d0	UNKNOWN	b''
148	40:b8:37:57:6c:5d	Sony Mobile Communications AB	b''
148	40:88:05:3f:db:ef	Motorola Mobility LLC, a Lenovo Company	b''
148	40:88:05:3f:db:ef	Motorola Mobility LLC, a Lenovo Company	b''
148	12:3e:df:ac:8a:9f	UNKNOWN	b''
148	9a:d2:a7:47:f8:35	UNKNOWN	b''
148	9a:d2:a7:47:f8:35	UNKNOWN	b''
148	98:0c:a5:31:5b:c2	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.	b''
149	40:88:05:3f:db:ef	Motorola Mobility LLC, a Lenovo Company	b''
149	40:88:05:3f:db:ef	Motorola Mobility LLC, a Lenovo Company	b''
149	10:a5:d0:11:29:51	Murata Manufacturing Co., Ltd.	b''
149	10:a5:d0:11:29:51	Murata Manufacturing Co., Ltd.	b''
149	d2:0c:54:e6:cd:a5	UNKNOWN	b''
149	00:0c:e7:cc:95:09	MediaTek Inc.	b''
149	00:0c:e7:cc:95:09	MediaTek Inc.	b''
150	12:d7:f0:39:67:c3	UNKNOWN	b''
150	d4:38:9c:d5:5c:87	UNKNOWN	b'Estudiantes AFB'
150	d4:38:9c:d5:5c:87	UNKNOWN	b'MOVISTAR WIFI'
150	ee:d8:f2:c6:10:30	UNKNOWN	b''
150	d4:38:9c:d5:5c:87	UNKNOWN	b'VIVO-WIFI'
150	da:a1:19:c6:60:d1	UNKNOWN	b''
150	da:a1:19:c6:60:d1	UNKNOWN	b''
150	da:a1:19:c6:60:d1	UNKNOWN	b''
150	04:d6:aa:04:ad:9b	UNKNOWN	b''
150	20:2d:07:a1:58:c4	Samsung Electronics Co.,Ltd	b''
151	30:07:4d:46:4e:6d	UNKNOWN	b''
151	a0:10:81:6f:30:4c	Samsung Electronics Co.,Ltd	b''
151	ac:37:43:98:6b:91	HTC Corporation	b''
153	14:1f:78:53:dd:24	Samsung Electronics Co.,Ltd	b'Moto E (4) 7840'
154	30:a8:db:0d:61:93	Sony Mobile Communications AB	b''
154	30:a8:db:0d:61:93	Sony Mobile Communications AB	b''
155	4e:a1:88:7a:f2:5e	UNKNOWN	b''
155	72:f8:ba:c6:c5:af	UNKNOWN	b''
155	de:a3:6b:86:a8:4b	UNKNOWN	b''
155	9e:f3:89:90:39:97	UNKNOWN	b''
155	98:e7:f5:d4:3b:82	HUAWEI TECHNOLOGIES CO.,LTD	b''
155	9e:f3:89:90:39:97	UNKNOWN	b''
155	98:e7:f5:d4:3b:82	HUAWEI TECHNOLOGIES CO.,LTD	b''
155	dc:bf:e9:25:1e:82	UNKNOWN	b''
156	dc:bf:e9:25:1e:82	UNKNOWN	b''
156	1c:56:fe:ed:94:a0	Motorola Mobility LLC, a Lenovo Company	b''
156	74:4a:a4:d0:34:70	zte corporation	b''
156	74:4a:a4:d0:34:70	zte corporation	b''
156	ee:d8:f2:c6:10:30	UNKNOWN	b''
156	ee:d8:f2:c6:10:30	UNKNOWN	b''
156	42:d2:b3:fd:91:2b	UNKNOWN	b''
156	42:d2:b3:fd:91:2b	UNKNOWN	b''
156	80:58:f8:88:1f:46	Motorola Mobility LLC, a Lenovo Company	b''
156	80:58:f8:88:1f:46	Motorola Mobility LLC, a Lenovo Company	b''
157	da:a1:19:59:75:a7	UNKNOWN	b''
157	da:a1:19:5d:93:4d	UNKNOWN	b'Network'
157	88:b4:a6:0e:f8:9b	UNKNOWN	b''
157	b4:52:7d:44:d6:f2	Sony Mobile Communications AB	b''
157	b4:52:7d:44:d6:f2	Sony Mobile Communications AB	b''
157	b4:52:7d:44:d6:f2	Sony Mobile Communications AB	b''
157	da:a1:19:13:06:00	UNKNOWN	b''
158	80:7a:bf:ba:40:e7	HTC Corporation	b''
158	54:f2:01:47:42:f5	Samsung Electronics Co.,Ltd	b''
158	54:f2:01:47:42:f5	Samsung Electronics Co.,Ltd	b''
159	da:a1:19:d3:3b:ef	UNKNOWN	b''
159	da:a1:19:13:b2:9d	UNKNOWN	b''
159	d6:64:6d:66:59:40	UNKNOWN	b''
160	dc:09:4c:7f:68:6e	HUAWEI TECHNOLOGIES CO.,LTD	b'VIVO-WIFI'
160	dc:09:4c:7f:68:6e	HUAWEI TECHNOLOGIES CO.,LTD	b'MOVISTAR WIFI'
160	dc:09:4c:7f:68:6e	HUAWEI TECHNOLOGIES CO.,LTD	b'VIVO-WIFI'
160	dc:09:4c:7f:68:6e	HUAWEI TECHNOLOGIES CO.,LTD	b'MOVISTAR WIFI'
160	7e:a7:fe:83:c4:66	UNKNOWN	b''
160	fc:35:e6:aa:8e:1d	Visteon corp	b''
160	fc:35:e6:aa:8e:1d	Visteon corp	b''
161	26:d3:97:df:5a:c0	UNKNOWN	b''
161	00:19:bc:12:48:5a	ELECTRO CHANCE SRL	b''
161	00:19:bc:12:48:5a	ELECTRO CHANCE SRL	b''
161	14:1f:78:53:e5:64	Samsung Electronics Co.,Ltd	b''
161	da:a1:19:c9:eb:0b	UNKNOWN	b''
162	dc:66:72:46:58:c3	Samsung Electronics Co.,Ltd	b''
162	da:a1:19:32:1f:5b	UNKNOWN	b''
162	da:a1:19:f7:f1:a5	UNKNOWN	b''
162	14:56:8e:b3:84:3a	Samsung Electronics Co.,Ltd	b'Zona Wifi GRATIS para la Gente'
162	14:56:8e:b3:84:3a	Samsung Electronics Co.,Ltd	b'Zona Wifi GRATIS para la Gente'
162	f0:d7:aa:78:8b:86	Motorola Mobility LLC, a Lenovo Company	b''
162	cc:61:e5:1c:d0:02	Motorola Mobility LLC, a Lenovo Company	b''
162	5a:ee:cb:62:62:f7	UNKNOWN	b''
163	8c:c5:e1:d4:66:12	ShenZhen Konka Telecommunication Technology Co.,Ltd	b'Visidartes'
165	48:50:73:f7:ca:0c	Microsoft Corporation	b''
166	c0:17:4d:bd:14:cd	UNKNOWN	b''
166	00:27:15:37:21:74	Rebound Telecom. Co., Ltd	b''
166	e0:2c:b2:90:eb:45	Lenovo Mobile Communication (Wuhan) Company Limited	b''
166	f0:d7:aa:19:04:5b	Motorola Mobility LLC, a Lenovo Company	b''
167	44:78:3e:a8:b9:cf	Samsung Electronics Co.,Ltd	b''
167	c0:d3:c0:d6:7a:3d	Samsung Electronics Co.,Ltd	b''
167	1a:91:df:70:c5:3e	UNKNOWN	b''
167	1a:91:df:70:c5:3e	UNKNOWN	b''
168	da:a1:19:3b:4c:b7	UNKNOWN	b''
168	b0:89:00:3b:01:ba	HUAWEI TECHNOLOGIES CO.,LTD	b''
168	d0:77:14:59:80:2a	UNKNOWN	b''
168	d4:63:c6:95:16:ce	UNKNOWN	b''
168	30:a8:db:0d:61:93	Sony Mobile Communications AB	b''
169	d4:63:c6:8f:e2:a4	UNKNOWN	b''
169	d0:fc:cc:d6:fa:a2	Samsung Electronics Co.,Ltd	b''
169	f4:f5:24:96:13:fc	Motorola Mobility LLC, a Lenovo Company	b''
169	f4:f5:24:96:13:fc	Motorola Mobility LLC, a Lenovo Company	b''
169	44:80:eb:27:70:67	Motorola Mobility LLC, a Lenovo Company	b''
169	d4:63:c6:8f:e2:a4	UNKNOWN	b'aponte'
169	d4:63:c6:8f:e2:a4	UNKNOWN	b''
170	40:88:05:3f:db:ef	Motorola Mobility LLC, a Lenovo Company	b''
170	40:88:05:3f:db:ef	Motorola Mobility LLC, a Lenovo Company	b''
170	40:88:05:3f:db:ef	Motorola Mobility LLC, a Lenovo Company	b''
170	da:a1:19:6d:79:12	UNKNOWN	b''
170	da:a1:19:6d:79:12	UNKNOWN	b''
170	da:a1:19:6d:79:12	UNKNOWN	b''
170	da:a1:19:6d:79:12	UNKNOWN	b''
171	20:2d:07:a1:58:c4	Samsung Electronics Co.,Ltd	b''
171	20:2d:07:a1:58:c4	Samsung Electronics Co.,Ltd	b''
171	dc:bf:e9:9a:4e:39	UNKNOWN	b''
171	b4:bf:f6:41:bc:15	UNKNOWN	b''
171	b4:bf:f6:41:bc:15	UNKNOWN	b''
171	00:87:01:3b:7b:5d	Samsung Electronics Co.,Ltd	b''
172	0c:8f:ff:4b:70:3c	UNKNOWN	b'Sport-cameras'
172	dc:bf:e9:21:8b:57	UNKNOWN	b'NOGALES'
172	bc:75:74:51:99:50	HUAWEI TECHNOLOGIES CO.,LTD	b''
172	9c:e0:63:0d:f1:32	UNKNOWN	b''
172	9c:e0:63:0d:f1:32	UNKNOWN	b''
172	9c:e0:63:0d:f1:32	UNKNOWN	b''
172	da:a1:19:4f:c8:7c	UNKNOWN	b''
172	10:44:00:06:cd:c9	UNKNOWN	b''
173	10:44:00:06:cd:c9	UNKNOWN	b''
173	48:c7:96:90:83:9d	UNKNOWN	b''
173	da:a1:19:2e:29:2c	UNKNOWN	b''
173	da:a1:19:84:c6:30	UNKNOWN	b''
174	38:80:df:62:13:60	UNKNOWN	b'FAMILIA GONZALEZ '
174	06:2f:85:cc:23:8d	UNKNOWN	b''
174	06:2f:85:cc:23:8d	UNKNOWN	b''
174	da:a1:19:fd:a9:a6	UNKNOWN	b''
174	da:a1:19:fd:a9:a6	UNKNOWN	b''
174	74:4a:a4:d0:34:70	zte corporation	b''
174	00:0c:e7:a2:a9:a8	MediaTek Inc.	b''
175	4e:2b:8e:ef:81:2e	UNKNOWN	b''
175	da:a1:19:5b:0d:32	UNKNOWN	b''
175	da:a1:19:5b:0d:32	UNKNOWN	b''
175	da:a1:19:5b:0d:32	UNKNOWN	b''
175	da:a1:19:5b:0d:32	UNKNOWN	b''
176	00:9a:cd:b4:b9:fc	HUAWEI TECHNOLOGIES CO.,LTD	b''
176	04:4f:4c:7e:2b:bb	UNKNOWN	b''
176	d4:38:9c:d6:07:f2	UNKNOWN	b'MARINO'
176	d4:38:9c:d6:07:f2	UNKNOWN	b'RICOTA'
176	a4:70:d6:ce:ca:e3	Motorola Mobility LLC, a Lenovo Company	b''
176	a4:70:d6:ce:ca:e3	Motorola Mobility LLC, a Lenovo Company	b''
177	c0:d3:c0:d6:7a:3d	Samsung Electronics Co.,Ltd	b''
177	ba:4a:f6:32:86:fa	UNKNOWN	b''
177	bc:54:51:2d:46:b0	UNKNOWN	b''
177	98:e7:f5:ca:0a:5e	HUAWEI TECHNOLOGIES CO.,LTD	b''
178	00:9a:cd:b4:b9:fc	HUAWEI TECHNOLOGIES CO.,LTD	b''
178	00:9a:cd:b4:b9:fc	HUAWEI TECHNOLOGIES CO.,LTD	b''
178	dc:09:4c:7f:68:6e	HUAWEI TECHNOLOGIES CO.,LTD	b'MOVISTAR WIFI'
178	da:a1:19:eb:9f:53	UNKNOWN	b''
179	d0:77:14:59:80:2a	UNKNOWN	b''
179	98:e7:f5:ca:0a:5e	HUAWEI TECHNOLOGIES CO.,LTD	b'WIFI ETB2'
179	18:26:66:a1:c4:f0	Samsung Electronics Co.,Ltd	b'PGY_WF'
179	d0:87:e2:e5:58:ac	Samsung Electronics Co.,Ltd	b''
179	a8:51:5b:9e:5a:37	UNKNOWN	b''
180	40:3f:8c:09:41:c3	TP-LINK TECHNOLOGIES CO.,LTD.	b''
180	ac:37:43:98:6b:91	HTC Corporation	b''
180	00:9a:cd:b4:b9:fc	HUAWEI TECHNOLOGIES CO.,LTD	b''
